Title,Company,Location,Description,Date,Salary,Qualification
Python Developer,TRH Consultancy Services,"Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR","Strong experience in developing applications in Python platform
Knowledge on web application development is must
Experienced in handling Webservices/Rest API
Database experience in MongoDB or SQL
Ability to learn new automation related areas (script, languages, tools technologies)
Knowledge on Unix, Linux systems
Excellent analytical and problem-solving skills
Good communication and coordination skills", 1 day ago,Not Disclosed,5 - 10 years
Python Developer - RESTful Webservices,Career Infosystem,Bangalore/Bengaluru,"PFB Job details :

- 5+ years of experience in software architecture, system design & development.

- Extensive development experience in Python programming.

- Strong fundamentals in Object-Oriented Design and Data Structures.

- Experience in working with the customer directly which includes initial requirement gathering, day-to-day technical discussions, technical demos, and project delivery.

- Experience in developing RESTful Web services using any framework.

- Experience with working on Agile Software development methodology.

- Prior experience in leadingmentoring a team is preferred.

- Should possess excellent oral, written, problem-solving and analytical skills.", 1 day ago,Not Disclosed,5 - 8 years
Python Developer,Collabera3.6876 Reviews,Bangalore/Bengaluru,"Skills:
• Hands on working knowledge of Panda and NumPy
• Must have delivered 3-4 projects in Python as backend developer
• Excellent knowledge of Data Structure and Algorithms
• Should have hands on experience of developing REST APIs
• Must have working knowledge of MS SQL or PostgreSQL and No-SQL (Azure Cosmos/Mango)
• Ability to implement multi-threaded programming (sync await)
• Advanced Git user
• Understanding of fundamental design principles for building scalable application
• Quick Learner
• Excellent Communication skills and self-motivated
• Self-starter, team player and always ready to assist and get the assigned job done
• Can be able to deliver task without follow-ups and escalate issues on time
Other Skills (not mandatory) :
• Knowledge of Automaton Anywhere A360
Roles and Responsibilities:
• Working on Hyper Automation Projects.
• Learn about Hyper Automation and different tools and deliver high quality codes
• Assist Senior Engineers, Architects and Engineering Managers to deliver day to day coding assignments
• Candidates will be provided training on high end automation and cognitive tools and processes", 3 days ago,9-15 Lacs P.A.,4 - 6 years
Python Developer (SSE/Lead),Pole To Win (PTW)3.6197 Reviews,"Hyderabad/Secunderabad, Bangalore/Bengaluru","We have opening for Python Developer from SSE-Lead level and major we are looking for a candidate who have hands on experience into MongoDB, MySql.

Required Skills:

2-8 years of experience as a Python developer.
Expert knowledge of Python and related frameworks including Django and Flask.
A deep understanding and multi-process architecture and the threading limitations of Python.
Ability to integrate multiple data sources into a single system.
Experience with databases such as MongoDB, Mysql.
Experience in designing, developing, testing, and deploying secure micro services. Define and develop REST APIs.
Working experience with cloud infrastructures such as AWS, Azure, or Google cloud.
Familiarity with testing tools.
Ability to collaborate on projects and work independently when required.
Excellent written, and verbal communication skills and critical thinking.

Benefits:
The opportunity to join our growing business at an exciting time
A highly competitive salary
Insurance benefits to all employees", 3 days ago,Not Disclosed,3 - 8 years
Hiring For Python Developer,Litost India Infotech5.02 Reviews,"Noida, Greater Noida","Programming knowledge in Python and Shell scripting
Knowledge of Django framework
Should have worked in an Agile environment
Good communication skills
Team oriented, good interpersonal skills, and the ability to collaborate effectively with co-workers
Skills & Competencies :-
Senior Python Developer
OOPS
Data Structures
Algorithm
Data Structure
Python
Education Requirement :-
UG: Any Graduate in Any Specialization, BCA in Computers, B.Tech/B.E. in Computers
PG: Any Postgraduate in Any Specialization, MCA in Computers, M.Tech in Computer
Experience Requirement :-
Previous working experience as a PHP developer for a minimum of 1 to 5 years.", 1 day ago,Not Disclosed,1 - 5 years
HCL Hiring For Python Developer -Bangalore / Chennai,HCLTech3.819660 Reviews,"Chennai, Bangalore/Bengaluru","HCL is Hiring for Python Developer for one of the leading product based client. ""Come join us in reshaping the future

Qualification Required:
BE/B.Tech/M. Tech/MCA educational background.

Exp required : 5 to 12 yrs.

Job Location: Bengaluru/Chennai

Roles And Responsibilities:
Must have 5 -12 Years of Experience in design, development and debugging of large scale.
Strong hands on experience on Micro Services, Linux, RESTAPI, FASTAPI,
Experience with Object Oriented Programing
Experience with Docker, Kubernetes, AWS
Experience with PostgresSQL,pyTest, Redis,Linux

Required Technical And Professional Expertise:
Good experience in design, development and debugging of large scale complex data Networking products.
Experience in system design, development & troubleshooting.
Strong experience in System Software development
Good written, verbal communication, analytical and problem solving skills is a MUST.

If you are interested in exploring this job profile, please share your updated profile to ankita.bhagatkar@hcl.com for detailed discussion.", 9 days ago,Not Disclosed,5 - 10 years
Software Lead /Sr. Developer - Python Developer @Bangalore location,Vinove Software,Bangalore/Bengaluru,"Experience - 4+ years
Type : 6 -12 months Contract (extendable - subject to performance based)
Location: Bangalore
JOB SCOPE
Qualifications:
BE/BTech degree in CS/IT
3+ years experience as backend engineer.
Good knowledge in Python frameworks - Django, Flask, FastAPI, etc.
Hands on experience in building microservices applications on AWS/GCP/Azure.
Good understanding of platforms(Docker, AWS/Azure).
Must have a good understanding of Data Structures/Algorithms/Databases and other CS concepts.
Experience writing APIs and related technologies like REST, JSON, websockets, grpc etc.
Should be inquisitive enough picking up any language and frameworks based on need.

Roles & Responsibilities
Writing good quality code.
Work closely with the apps team to design and develop efficient APIs.
Design, Implement and Deploy scalable backend applications on cloud(AWS/Azure).", 2 days ago,6-13 Lacs P.A.,3 - 6 years
Python Developer,VN2 Solutions Pvt Ltd,Bangalore/Bengaluru,"Job Description
Role -Python Trainee

HIRE TRAIN AND DEPLOY MODULE
3 Months of Training
Salary structure based on Deployment after training and
Qualification:-Any Graduate
Year of Passout-2020,19,18,17,16,15 only
only 2020 Pass out Candidate will be Considered
A Python Developer is a software engineer who specializes in the design, development, and implementation of software applications using the Python programming language. Python is a high-level, interpreted programming language used for a wide range of applications, including web development, scientific computing, data analysis, artificial intelligence, machine learning, and more.
The responsibilities of a Python Developer include:

Designing and developing software applications using Python programming language.
Collaborating with cross-functional teams, including software engineers, product managers, and quality assurance engineers, to identify software requirements and create technical designs.
Developing, testing, and debugging software applications using Python frameworks and libraries, such as Django, Flask, NumPy, Pandas, and more.
Analyzing and improving software performance by identifying and addressing software bugs and bottlenecks.
Writing clean, maintainable, and scalable code that is consistent with industry best practices and company coding standards.
Creating and maintaining technical documentation, including software design documents, user manuals, and API documentation.
Participating in code reviews, pair programming, and other collaborative development practices to ensure code quality and share knowledge with team members.
Staying up-to-date with the latest developments in Python and related technologies and incorporating new features and techniques into software applications.

Qualifications for a Python Developer:

Bachelor's or master's degree in computer science or a related field.
Strong proficiency in Python programming language and its associated libraries and frameworks.
Experience working with web development technologies, such as HTML, CSS, JavaScript, and web frameworks like Django or Flask.
Knowledge of software development principles, including software design patterns, algorithms, and data structures.
Experience with software development tools and processes, such as version control, continuous integration and deployment, and Agile methodologies.
Strong problem-solving skills and ability to work independently and in a team environment.
Excellent written and verbal communication skills.
Familiarity with cloud platforms, such as AWS or Azure, and containerization technologies, such as Docker, is a plus.

Overall, a Python Developer plays a crucial role in creating high-quality, scalable, and efficient software applications using the Python programming language.", 4 days ago,4-8 Lacs P.A.,0 years
Python Developers,Tsinfo Technologies4.32 Reviews,Bangalore/Bengaluru,"We have Python developer job openings with TSinfo Technologies. Here we are looking out for people who can work in machine learning and artificial intelligence with Python.
Job responsibilities and skills
Responsible in product development using Python
Python programming experience
Knowledge in various libraries like Tkinter, Turtle, Django, Pandas, NumPy, Matplotlib, Seaborn, Scikit learn, PyTorch, TensorFlow, etc.
Attitude towards self-learning
Team player
Respect, honesty, passion, dedication towards work", 4 days ago,Not Disclosed,0 - 3 years
Core Python Developer- Senior Engineer/Lead,Immense Consultancy Services,Hiring office located in Bangalore/Bengaluru,"Company, has a comprehensive suite of products, powered by the Time Intelligence Platform, to manage enterprise time, projects, people, costs, gross pay & profits. We support more than 1.5 million people across thousands of customers spanning 180+ countries around the globe.
As a Technical Lead, you will be accountable for the successful implementation of the requirements by the team. You will lead a team of senior & junior developers and provide leadership, guidance, training, and mentoring to the team to ensure all critical aspects of development issues are addressed and resolved appropriately. Develop team members to the fullest potential. Investigate and resolve complex technical issues with simple and elegant solutions.

Our technology stack is diverse and constantly evolving, currently contains:
Python
TypeScript / JavaScript/ React.js/ Nodejs
Node.js, including Express.js
Docker
PostgreSQL
Amazon Web Services (AWS) technologies, including, but not limited to, S3, EC2, RDS, Lambda, DynamoDB, SQS, SNS, ECS, Kinesis, CloudWatch
Apollo GraphQL
Terraform


We have:

An innovative, market-leading enterprise solution with a growing customer base
An exciting, nurturing culture that rewards a determined attitude of getting things done and problems solved
Clear goals with an opportunity to learn new things and explore a variety of avenues
Smart, well-connected global teams that work like a family with the sole aim to delight customers
An open-minded approach to continuous improvement of people, product and processes


You have:

6+ years of relevant development engineering experience and skills in building cloud-based SaaS applications
Must have experience in leading team of developers in an Agile product/project Methodology
Experience in partnering with product and program management teams
Deep hands-on technical expertise, specially using relevant open source technologies
Experience of Test Driven Development, Unit Test Frameworks
Must have strong experience in following technologies
Python


What youll do:

Works on complex assignments involving multiple problems
Resolves escalations & customer issues, root cause analysis, issue prevention and product improvements
Proposes and drives cross-product improvement plans / roadmaps
Extensive experience and very high skill level in Coding. Drives development of complex features through multiple layers/areas (front-end, back-end, concurrency). Improves coding and design practices across multiple teams. Debugs and troubleshoots issues from any product area in the customer's environment
Extensive knowledge and very high skill level in Software Design. Drives and oversees design architecture of complex features with multiple components", 1 day ago,13-23 Lacs P.A.,3 - 8 years
Web Scraping-Python Developer,Infiniti Research3.7251 Reviews,Bangalore/Bengaluru,"Job Opportunity for Python + Web Scraping !!
We are currently looking for Python Developer + Web Scraping with 6+ years of work experience with good communication and strong technical skills.
Interview Mode: Walk-In
In case of any queries, you can reach out to Akansha at akanshay@infinitiresearch.com
Designation: Lead Software Engineer Role (Python Developer + Web Scraping )
Skills Required:
Python, Shell scripting
Web Scraping, Regex Good Experience
RabbitMQ, AWS Message Queue any other Queue Systems
MySQL, SQL
HTML,CSS,JS
Role:
Gather and process raw data at scale (including writing scripts, web scraping, calling APIs, write SQL queries, etc.).
Working knowledge of cloud platforms such as AWS, Google Cloud.
Expertise in Elastic Search, Python.
Experience with data pipelines
Architect cutting edge solutions.
Work closely with team to integrate amazing innovations and algorithms into production systems.
Process structured and unstructured data into a form suitable for analysis
Support business decisions with ad hoc analysis as needed.

Minimum Experience: 6+ year
Notice Period: Immediate to 30 days maximum.
Salary: Based on Co Standards.
Location: Kadubeesanahalli, Bangalore.", 2 days ago,Not Disclosed,6 - 8 years
Opening For python Developer,Tata Consultancy Services (TCS)3.955028 Reviews,"Pune, Bangalore/Bengaluru","POSITION: Python developer

JOB LOCATION: Kolkata, Delhi, NCR, Bangalore, Pune, Bhubaneswar, Indore, Mumbai
EXPERIENCE REQUIREMENT: 2 to 6 Yrs.

Must have:
Requirement Summary
2- 6 years of experience in Python Developer
Have good communication skills.
High energy and self-motivated professional with the ability to make things happen and adhere to strict deadlines.

Mandatory Technical Skills
Should have strong software development experience, not necessarily in Python. Candidates with good experience software development with most of their experience in technologies like C# or Java if not entirely in Python but with minimum 3+ year experience in Python as developer.
Resources should have exposure to core python, design principles, OPPS concepts (classes, methods, decorators), data structure concepts & uses of relevant packages (Numpy, pandas, etc.), testing (PyTest ) frameworks (TDD/BDD), cloud concepts (CI/CD), DB uses(SQL mainly), application security awareness, code quality checks, etc.

Responsibility:
Developer efficient reusable codes towards model implementation
Participate in Agile Ceremonys
Present the analysis outcome and performance to business and support ad hoc analysis as required.", 3 days ago,3.5-8 Lacs P.A.,2 - 6 years
Python Developer For DB,Gharondaa Advisors,Bangalore/Bengaluru,"Role & Responsibilities

Skilled developer with a profound knowledge of python and its eco-system (required)
Responsibilities:
Migrating dbsquaredv2 tool into python using python script
Frontend developer with knowledge of python framework, preferably Django
Knowledge of developing getting data from a database, preferably sqlalchemy and Oracle
Some Unix knowledge

Requirements and skills

Work experience as a Python Developer
Expertise, at least 2 years into Python framework (like Django)
Knowledge of object-relational mapping (ORM)
Familiarity with front-end technologies (like JavaScript and HTML5)
Team spirit
Good problem-solving skills
BSc in Computer Science, Engineering or relevant field", 1 day ago,Not Disclosed,5 - 10 years
Python Developer,Zen3 Infosolutions4.0177 Reviews,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)","Title: Python Developer with Azure SRE /DevOps
Location: Remote Until post Covid - Any nearest Tech Mahindra branch - PAN India
Job Description:
SRE or DevOps engineer with strong Python and Linux/Windows Administration skills
Automation experience on image building, release, etc.
CI/CD pipeline configurations - AzureDevOps/ Jenkins /Travis CI, etc.
Build and release experience, including containerization.
Strong Cloud experience, preferably Azure.
Powershell, bash, and strong python programming experience. - Must Have
Strong development background - Must have
Familiar with Machine Learning frameworks - Good to Have
Networking experience is good to have _", 2 days ago,6.5-10 Lacs P.A.,4 - 6 years
python developer,Diverse Lynx3.3111 Reviews,Bangalore/Bengaluru,"Processing requisition and other business forms, checking account balances, and approving purchases.
Advising other departments on best practices related to fiscal procedures.
Managing account records, issuing invoices, and handling payments.
Collaborating with internal departments to reconcile any accounting discrepancies.
Analyzing financial data and assisting with audits, reviews, and tax preparations.
Updating financial spreadsheets and reports with the latest available data.
Preparation of operating budgets, financial statements, and reports.
Reviewing existing financial policies and procedures to ensure regulatory compliance.
Providing assistance with payroll administration.
Keeping records and documenting financial processe", 2 days ago,Not Disclosed,2 - 6 years
Python Developer,9 Arts Media4.04 Reviews,Hyderabad/Secunderabad,"0-3 years experience in writing back-end server-side code using Python
Python frameworks like Django, Flask and Pyramid
Worked on sophisticated web application products that scaled to millions of users and/or transactions.
Experience working in Agile development environment with a strong focus on rapid iterative software development.
Any hands-on experience in data science and machine learning is a big plus
Strong experience with web technologies.
Having experience on NoSQL and Mango DB.
Comfortable with working in Unix/Linux, AWS, Azure and similar cloud technologies
Good at Infrastructure and Application", 1 day ago,Not Disclosed,0 - 3 years
Python Developer,Statvalu4.35 Reviews,Hiring office located in Bangalore/Bengaluru,"We are an innovative B2B software product startup. Our customer list includes one of the top 3 reinsurance companies in the world. We are developing the next generation document analysis software platform. We are looking for a stellar Python Developer who is great in python scripting language.

If you are someone looking forward to seeing your product being used by some of the multi-billion dollar companies, to work with smartest colleagues, learn applied data science then this role is for you. You will work with PhDs, people from the best colleges, people with a stellar track record. You will contribute in an agile fashion to product development.

Must have: ***Python Scripting, ***Linux
Experience Required: 0-2 Yrs.

Responsibilities:
Deploy algorithms in scalable infrastructures
Ensure code developed and deployed is bug free and scalable
Analyse raw data: assessing quality, cleansing, structuring for downstream processing
Design accurate and scalable prediction algorithms
Collaborate with the engineering team to bring analytical prototypes to production
Generate actionable insights for business improvements
Few young achievements but not limited to:
Our customer list includes one of the top 3 reinsurance companies in the world
Listed on Microsoft AppSource platform
Listed on Azure Marketplace
Perks of joining:
Work in a CORE PRODUCT team with a great learning opportunity in an Agile approach
Your work will be recognise with a visible impact
You'll be surrounded by Passionate Team Members
You'll experience true collaboration
Permanent WFH

For any queries/information kindly contact us at careers@statvalu.com", 9 days ago,Not Disclosed,0 - 3 years
Python Developer,TRH Consultancy Services,"Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR","Strong experience in developing applications in Python platform
Knowledge on web application development is must
Experienced in handling Webservices/Rest API
Database experience in MongoDB or SQL
Ability to learn new automation related areas (script, languages, tools technologies)
Knowledge on Unix, Linux systems
Excellent analytical and problem-solving skills
Good communication and coordination skills", 1 day ago,Not Disclosed,5 - 10 years
Python Developer - RESTful Webservices,Career Infosystem,Bangalore/Bengaluru,"PFB Job details :

- 5+ years of experience in software architecture, system design & development.

- Extensive development experience in Python programming.

- Strong fundamentals in Object-Oriented Design and Data Structures.

- Experience in working with the customer directly which includes initial requirement gathering, day-to-day technical discussions, technical demos, and project delivery.

- Experience in developing RESTful Web services using any framework.

- Experience with working on Agile Software development methodology.

- Prior experience in leadingmentoring a team is preferred.

- Should possess excellent oral, written, problem-solving and analytical skills.", 1 day ago,Not Disclosed,5 - 8 years
Python Developer,Collabera3.6876 Reviews,Bangalore/Bengaluru,"Skills:
• Hands on working knowledge of Panda and NumPy
• Must have delivered 3-4 projects in Python as backend developer
• Excellent knowledge of Data Structure and Algorithms
• Should have hands on experience of developing REST APIs
• Must have working knowledge of MS SQL or PostgreSQL and No-SQL (Azure Cosmos/Mango)
• Ability to implement multi-threaded programming (sync await)
• Advanced Git user
• Understanding of fundamental design principles for building scalable application
• Quick Learner
• Excellent Communication skills and self-motivated
• Self-starter, team player and always ready to assist and get the assigned job done
• Can be able to deliver task without follow-ups and escalate issues on time
Other Skills (not mandatory) :
• Knowledge of Automaton Anywhere A360
Roles and Responsibilities:
• Working on Hyper Automation Projects.
• Learn about Hyper Automation and different tools and deliver high quality codes
• Assist Senior Engineers, Architects and Engineering Managers to deliver day to day coding assignments
• Candidates will be provided training on high end automation and cognitive tools and processes", 3 days ago,9-15 Lacs P.A.,4 - 6 years
Python Developer (SSE/Lead),Pole To Win (PTW)3.6197 Reviews,"Hyderabad/Secunderabad, Bangalore/Bengaluru","We have opening for Python Developer from SSE-Lead level and major we are looking for a candidate who have hands on experience into MongoDB, MySql.

Required Skills:

2-8 years of experience as a Python developer.
Expert knowledge of Python and related frameworks including Django and Flask.
A deep understanding and multi-process architecture and the threading limitations of Python.
Ability to integrate multiple data sources into a single system.
Experience with databases such as MongoDB, Mysql.
Experience in designing, developing, testing, and deploying secure micro services. Define and develop REST APIs.
Working experience with cloud infrastructures such as AWS, Azure, or Google cloud.
Familiarity with testing tools.
Ability to collaborate on projects and work independently when required.
Excellent written, and verbal communication skills and critical thinking.

Benefits:
The opportunity to join our growing business at an exciting time
A highly competitive salary
Insurance benefits to all employees", 3 days ago,Not Disclosed,3 - 8 years
Hiring For Python Developer,Litost India Infotech5.02 Reviews,"Noida, Greater Noida","Programming knowledge in Python and Shell scripting
Knowledge of Django framework
Should have worked in an Agile environment
Good communication skills
Team oriented, good interpersonal skills, and the ability to collaborate effectively with co-workers
Skills & Competencies :-
Senior Python Developer
OOPS
Data Structures
Algorithm
Data Structure
Python
Education Requirement :-
UG: Any Graduate in Any Specialization, BCA in Computers, B.Tech/B.E. in Computers
PG: Any Postgraduate in Any Specialization, MCA in Computers, M.Tech in Computer
Experience Requirement :-
Previous working experience as a PHP developer for a minimum of 1 to 5 years.", 1 day ago,Not Disclosed,1 - 5 years
HCL Hiring For Python Developer -Bangalore / Chennai,HCLTech3.819660 Reviews,"Chennai, Bangalore/Bengaluru","HCL is Hiring for Python Developer for one of the leading product based client. ""Come join us in reshaping the future

Qualification Required:
BE/B.Tech/M. Tech/MCA educational background.

Exp required : 5 to 12 yrs.

Job Location: Bengaluru/Chennai

Roles And Responsibilities:
Must have 5 -12 Years of Experience in design, development and debugging of large scale.
Strong hands on experience on Micro Services, Linux, RESTAPI, FASTAPI,
Experience with Object Oriented Programing
Experience with Docker, Kubernetes, AWS
Experience with PostgresSQL,pyTest, Redis,Linux

Required Technical And Professional Expertise:
Good experience in design, development and debugging of large scale complex data Networking products.
Experience in system design, development & troubleshooting.
Strong experience in System Software development
Good written, verbal communication, analytical and problem solving skills is a MUST.

If you are interested in exploring this job profile, please share your updated profile to ankita.bhagatkar@hcl.com for detailed discussion.", 9 days ago,Not Disclosed,5 - 10 years
HCL Hiring For Python Developer For Bangalore / Chennai,HCLTech3.819660 Reviews,"Chennai, Bangalore/Bengaluru","HCL is Hiring for Python Developerfor one of the leading product based client. ""Come join us in reshaping the future
Qualification Required:BE/B.Tech/M. Tech/MCA educational background.
Exp required : 5 to 12 yrs.
Job Location: Bengaluru/Chennai
Roles And Responsibilities:
Must have 5 -12 Years of Experience in design, development and debugging of large scale complex data Networking products.
Excellent experience in Python programming and System Software development with SNMP/NMS
Should have basic understanding of Docker, Jenkins, Git, REST API, XML, JSON, HTML.
Good understanding and experience in Layer 2 or Layer 3 CURL, SSL/TLS,REST API,MDM/Posture or WMI, SSH, SNMP, and NMAP , DHCP
Strong attention to detail, and ability to work well in a close-knit team
Expert in Database, Data structures coding and Debugging skills in multi-core/multi-threaded environment on Application network

Required Technical And Professional Expertise:
Good experience in design, development and debugging of large scale complex data Networking products.
Experience in IP Routing protocols, system design, development & troubleshooting.
Strong experience in System Software development in Application Networking Domain. Preferably in IP Routing and Multicast.
Good written, verbal communication, analytical and problem solving skills is a MUST.

If you are interested in exploring this job profile, please share your updated profile to ankita.bhagatkar@hcl.com for detailed discussion.", 9 days ago,15-30 Lacs P.A.,5 - 10 years
Software Lead /Sr. Developer - Python Developer @Bangalore location,Vinove Software,Bangalore/Bengaluru,"Experience - 4+ years
Type : 6 -12 months Contract (extendable - subject to performance based)
Location: Bangalore
JOB SCOPE
Qualifications:
BE/BTech degree in CS/IT
3+ years experience as backend engineer.
Good knowledge in Python frameworks - Django, Flask, FastAPI, etc.
Hands on experience in building microservices applications on AWS/GCP/Azure.
Good understanding of platforms(Docker, AWS/Azure).
Must have a good understanding of Data Structures/Algorithms/Databases and other CS concepts.
Experience writing APIs and related technologies like REST, JSON, websockets, grpc etc.
Should be inquisitive enough picking up any language and frameworks based on need.

Roles & Responsibilities
Writing good quality code.
Work closely with the apps team to design and develop efficient APIs.
Design, Implement and Deploy scalable backend applications on cloud(AWS/Azure).", 2 days ago,6-13 Lacs P.A.,3 - 6 years
Python Developer,VN2 Solutions Pvt Ltd,Bangalore/Bengaluru,"Job Description
Role -Python Trainee

HIRE TRAIN AND DEPLOY MODULE
3 Months of Training
Salary structure based on Deployment after training and
Qualification:-Any Graduate
Year of Passout-2020,19,18,17,16,15 only
only 2020 Pass out Candidate will be Considered
A Python Developer is a software engineer who specializes in the design, development, and implementation of software applications using the Python programming language. Python is a high-level, interpreted programming language used for a wide range of applications, including web development, scientific computing, data analysis, artificial intelligence, machine learning, and more.
The responsibilities of a Python Developer include:

Designing and developing software applications using Python programming language.
Collaborating with cross-functional teams, including software engineers, product managers, and quality assurance engineers, to identify software requirements and create technical designs.
Developing, testing, and debugging software applications using Python frameworks and libraries, such as Django, Flask, NumPy, Pandas, and more.
Analyzing and improving software performance by identifying and addressing software bugs and bottlenecks.
Writing clean, maintainable, and scalable code that is consistent with industry best practices and company coding standards.
Creating and maintaining technical documentation, including software design documents, user manuals, and API documentation.
Participating in code reviews, pair programming, and other collaborative development practices to ensure code quality and share knowledge with team members.
Staying up-to-date with the latest developments in Python and related technologies and incorporating new features and techniques into software applications.

Qualifications for a Python Developer:

Bachelor's or master's degree in computer science or a related field.
Strong proficiency in Python programming language and its associated libraries and frameworks.
Experience working with web development technologies, such as HTML, CSS, JavaScript, and web frameworks like Django or Flask.
Knowledge of software development principles, including software design patterns, algorithms, and data structures.
Experience with software development tools and processes, such as version control, continuous integration and deployment, and Agile methodologies.
Strong problem-solving skills and ability to work independently and in a team environment.
Excellent written and verbal communication skills.
Familiarity with cloud platforms, such as AWS or Azure, and containerization technologies, such as Docker, is a plus.

Overall, a Python Developer plays a crucial role in creating high-quality, scalable, and efficient software applications using the Python programming language.", 4 days ago,4-8 Lacs P.A.,0 years
Python Developers,Tsinfo Technologies4.32 Reviews,Bangalore/Bengaluru,"We have Python developer job openings with TSinfo Technologies. Here we are looking out for people who can work in machine learning and artificial intelligence with Python.
Job responsibilities and skills
Responsible in product development using Python
Python programming experience
Knowledge in various libraries like Tkinter, Turtle, Django, Pandas, NumPy, Matplotlib, Seaborn, Scikit learn, PyTorch, TensorFlow, etc.
Attitude towards self-learning
Team player
Respect, honesty, passion, dedication towards work", 4 days ago,Not Disclosed,0 - 3 years
Core Python Developer- Senior Engineer/Lead,Immense Consultancy Services,Hiring office located in Bangalore/Bengaluru,"Company, has a comprehensive suite of products, powered by the Time Intelligence Platform, to manage enterprise time, projects, people, costs, gross pay & profits. We support more than 1.5 million people across thousands of customers spanning 180+ countries around the globe.
As a Technical Lead, you will be accountable for the successful implementation of the requirements by the team. You will lead a team of senior & junior developers and provide leadership, guidance, training, and mentoring to the team to ensure all critical aspects of development issues are addressed and resolved appropriately. Develop team members to the fullest potential. Investigate and resolve complex technical issues with simple and elegant solutions.

Our technology stack is diverse and constantly evolving, currently contains:
Python
TypeScript / JavaScript/ React.js/ Nodejs
Node.js, including Express.js
Docker
PostgreSQL
Amazon Web Services (AWS) technologies, including, but not limited to, S3, EC2, RDS, Lambda, DynamoDB, SQS, SNS, ECS, Kinesis, CloudWatch
Apollo GraphQL
Terraform


We have:

An innovative, market-leading enterprise solution with a growing customer base
An exciting, nurturing culture that rewards a determined attitude of getting things done and problems solved
Clear goals with an opportunity to learn new things and explore a variety of avenues
Smart, well-connected global teams that work like a family with the sole aim to delight customers
An open-minded approach to continuous improvement of people, product and processes


You have:

6+ years of relevant development engineering experience and skills in building cloud-based SaaS applications
Must have experience in leading team of developers in an Agile product/project Methodology
Experience in partnering with product and program management teams
Deep hands-on technical expertise, specially using relevant open source technologies
Experience of Test Driven Development, Unit Test Frameworks
Must have strong experience in following technologies
Python


What youll do:

Works on complex assignments involving multiple problems
Resolves escalations & customer issues, root cause analysis, issue prevention and product improvements
Proposes and drives cross-product improvement plans / roadmaps
Extensive experience and very high skill level in Coding. Drives development of complex features through multiple layers/areas (front-end, back-end, concurrency). Improves coding and design practices across multiple teams. Debugs and troubleshoots issues from any product area in the customer's environment
Extensive knowledge and very high skill level in Software Design. Drives and oversees design architecture of complex features with multiple components", 1 day ago,13-23 Lacs P.A.,3 - 8 years
Web Scraping-Python Developer,Infiniti Research3.7251 Reviews,Bangalore/Bengaluru,"Job Opportunity for Python + Web Scraping !!
We are currently looking for Python Developer + Web Scraping with 6+ years of work experience with good communication and strong technical skills.
Interview Mode: Walk-In
In case of any queries, you can reach out to Akansha at akanshay@infinitiresearch.com
Designation: Lead Software Engineer Role (Python Developer + Web Scraping )
Skills Required:
Python, Shell scripting
Web Scraping, Regex Good Experience
RabbitMQ, AWS Message Queue any other Queue Systems
MySQL, SQL
HTML,CSS,JS
Role:
Gather and process raw data at scale (including writing scripts, web scraping, calling APIs, write SQL queries, etc.).
Working knowledge of cloud platforms such as AWS, Google Cloud.
Expertise in Elastic Search, Python.
Experience with data pipelines
Architect cutting edge solutions.
Work closely with team to integrate amazing innovations and algorithms into production systems.
Process structured and unstructured data into a form suitable for analysis
Support business decisions with ad hoc analysis as needed.

Minimum Experience: 6+ year
Notice Period: Immediate to 30 days maximum.
Salary: Based on Co Standards.
Location: Kadubeesanahalli, Bangalore.", 2 days ago,Not Disclosed,6 - 8 years
Opening For python Developer,Tata Consultancy Services (TCS)3.955028 Reviews,"Pune, Bangalore/Bengaluru","POSITION: Python developer

JOB LOCATION: Kolkata, Delhi, NCR, Bangalore, Pune, Bhubaneswar, Indore, Mumbai
EXPERIENCE REQUIREMENT: 2 to 6 Yrs.

Must have:
Requirement Summary
2- 6 years of experience in Python Developer
Have good communication skills.
High energy and self-motivated professional with the ability to make things happen and adhere to strict deadlines.

Mandatory Technical Skills
Should have strong software development experience, not necessarily in Python. Candidates with good experience software development with most of their experience in technologies like C# or Java if not entirely in Python but with minimum 3+ year experience in Python as developer.
Resources should have exposure to core python, design principles, OPPS concepts (classes, methods, decorators), data structure concepts & uses of relevant packages (Numpy, pandas, etc.), testing (PyTest ) frameworks (TDD/BDD), cloud concepts (CI/CD), DB uses(SQL mainly), application security awareness, code quality checks, etc.

Responsibility:
Developer efficient reusable codes towards model implementation
Participate in Agile Ceremonys
Present the analysis outcome and performance to business and support ad hoc analysis as required.", 3 days ago,3.5-8 Lacs P.A.,2 - 6 years
